year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,binary_test,sentiment_score,rough_score
2011,tt1758692,Like Crazy,ok-disagree,ok,PASS,250000,3395391,3731489,2011PASS,258923,3516575,3864669,1,1,1758692,"a british college student falls for an american student, only to be separated from him when she's banned from the u.s. after overstaying her visa.",PG-13,TRUE,English,USA,"Drake Doremus, Ben York Jones",71,6.7,Drake Doremus,27 Jan 2012,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley","Drama, Romance",9 wins & 3 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzOTgyOTU4OF5BMl5BanBnXkFtZTcwNDYxMjcxNg@@._V1_SX300.jpg,32682,NA,1,-2,-1
2011,tt1219289,Limitless,notalk,notalk,FAIL,27000000,79249455,169739455,2011FAIL,27963651,82077930,175797590,1,1,1219289,"with the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.",PG-13,TRUE,"English, Russian, Italian, Mandarin, French",USA,"Leslie Dixon (screenplay), Alan Glynn (novel)",59,7.4,Neil Burger,18 Mar 2011,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard","Mystery, Sci-Fi, Thriller",1 win & 6 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3NjczNzc5Nl5BMl5BanBnXkFtZTcwMzA2MzQyNA@@._V1_SX300.jpg,288788,NA,0,0,-2
2011,tt1615147,Margin Call,notalk-disagree,notalk,FAIL,3400000,5353586,17872206,2011FAIL,3521349,5544660,18510079,1,1,1615147,"follows the key people at an investment bank, over a 24-hour period, during the early stages of the financial crisis.",R,TRUE,English,USA,J.C. Chandor,76,7.1,J.C. Chandor,29 Sep 2011,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto","Drama, Thriller",Nominated for 1 Oscar. Another 8 wins & 14 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE5NzkyNDI2Nl5BMl5BanBnXkFtZTcwMTYzNDc2Ng@@._V1_SX300.jpg,68508,NA,0,-3,-1
2011,tt1305591,Mars Needs Moms,dubious,dubious,FAIL,150000000,21392758,39549758,2011FAIL,155353618,22156282,40961320,1,1,1305591,a young boy named milo gains a deeper appreciation for his mom after martians come to earth to take her away.,PG,TRUE,English,USA,"Simon Wells (screenplay), Wendy Wells (screenplay), Berkeley Breathed (book)",49,5.4,Simon Wells,11 Mar 2011,"Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois","Animation, Action, Adventure",2 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BOTA0MTQ2Mzc3N15BMl5BanBnXkFtZTcwNzA4ODAwNA@@._V1_SX300.jpg,14083,NA,0,4,1
2011,tt1441326,Martha Marcy May Marlene,ok,ok,PASS,1000000,2981038,3531038,2011PASS,1035691,3087434,3657064,1,1,1441326,"haunted by painful memories and increasing paranoia, a damaged woman struggles to re-assimilate with her family after fleeing an abusive cult.",R,TRUE,English,USA,Sean Durkin,76,7,Sean Durkin,21 Dec 2011,"Elizabeth Olsen, Christopher Abbott, Brady Corbet, Hugh Dancy","Drama, Thriller",16 wins & 41 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MTYwMzg1N15BMl5BanBnXkFtZTcwNzM0MDY4Ng@@._V1_SX300.jpg,31339,NA,1,-7,-6
2011,tt1527186,Melancholia,ok,ok,PASS,9400000,3030848,18044073,2011PASS,9735493,3139021,18688080,1,1,1527186,two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with earth.,R,TRUE,English,"Denmark, Sweden, France, Germany",Lars von Trier,80,7.1,Lars von Trier,26 May 2011,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgård, Brady Corbet","Drama, Sci-Fi",31 wins & 47 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4NjM0MjI3MV5BMl5BanBnXkFtZTcwNjcxMDYzNg@@._V1_SX300.jpg,93960,NA,1,-3,-2
2011,tt1210166,Moneyball,notalk,notalk,FAIL,50000000,75605492,111174374,2011FAIL,51784539,78303911,115142275,1,1,1210166,oakland a's general manager billy beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,PG-13,TRUE,English,USA,"Steven Zaillian (screenplay), Aaron Sorkin (screenplay), Stan Chervin (story), Michael Lewis (book)",87,7.6,Bennett Miller,23 Sep 2011,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright","Biography, Drama, Sport",Nominated for 6 Oscars. Another 20 wins & 42 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_SX300.jpg,220664,NA,0,3,2
2011,tt1720182,October Baby,ok,ok,PASS,1000000,5355847,5355847,2011PASS,1035691,5547001,5547001,1,1,1720182,a college freshman's world is rocked when she learns she is the adopted survivor of an attempted foeticide.,PG-13,TRUE,English,USA,"Andrew Erwin (story), Jon Erwin (story), Jon Erwin, Theresa Preston, Cecil Stokes (story)",32,6.7,"Andrew Erwin, Jon Erwin",12 Apr 2013,"Rachel Hendrix, Jason Burkey, John Schneider, Jennifer Price",Drama,2 wins.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMjc5NDExMF5BMl5BanBnXkFtZTcwNjkwNTY0Nw@@._V1_SX300.jpg,4475,NA,1,2,1
2011,tt0822847,Priest,notalk-disagree,notalk,FAIL,60000000,29136626,84154026,2011FAIL,62141447,30176535,87157549,1,1,0822847,a priest disobeys church law to track down the vampires who kidnapped his niece.,PG-13,TRUE,English,USA,"Cory Goodman, Min-Woo Hyung (graphic novel series ""Priest"")",41,5.7,Scott Stewart,13 May 2011,"Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q","Action, Fantasy, Horror",2 nominations.,87 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1MTAwODc3OV5BMl5BanBnXkFtZTcwNzI0MDQ3NA@@._V1_SX300.jpg,78938,NA,0,-2,0
2011,tt1192628,Rango,notalk-disagree,notalk,FAIL,135000000,123257581,245504574,2011FAIL,139818256,127656741,254266825,1,1,1192628,"rango is an ordinary chameleon who accidentally winds up in the town of dirt, a lawless outpost in the wild west in desperate need of a new sheriff.",PG,TRUE,English,USA,"John Logan, John Logan (story), Gore Verbinski (story), James Ward Byrkit (story)",75,7.3,Gore Verbinski,04 Mar 2011,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty","Animation, Adventure, Comedy",Won 1 Oscar. Another 26 wins & 17 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE5ODg1NTk3OF5BMl5BanBnXkFtZTcwNzA5NTMyNA@@._V1_SX300.jpg,134510,NA,0,-7,-4
2011,tt0433035,Real Steel,notalk,notalk,FAIL,110000000,85463309,293237309,2011FAIL,113925987,88513562,303703179,1,1,0433035,"set in the near future, where robot boxing is a top sport, a struggling promoter feels he's found a champion in a discarded robot. during his hopeful rise to the top, he discovers he has an 11-year-old son who wants to know his father.",PG-13,TRUE,English,"USA, India","John Gatins (screenplay), Dan Gilroy (story), Jeremy Leven (story), Richard Matheson (short story ""Steel"")",56,7.1,Shawn Levy,07 Oct 2011,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie","Action, Drama, Sci-Fi",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzMzEzNjg0N15BMl5BanBnXkFtZTcwMzg4NDk0Ng@@._V1_SX300.jpg,193734,NA,0,3,4
2011,tt1486185,Red Riding Hood,ok,ok,PASS,42000000,37662162,90300442,2011PASS,43499013,39006354,93523336,1,1,1486185,"set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.",PG-13,TRUE,English,"USA, Canada",David Johnson,29,5.4,Catherine Hardwicke,11 Mar 2011,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez","Fantasy, Horror, Mystery",4 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4NjYyMzQ5MV5BMl5BanBnXkFtZTcwNjE5Mjc3NA@@._V1_SX300.jpg,68028,NA,1,-2,-2
2011,tt1498569,Restless,ok,ok,PASS,8000000,163753,2818394,2011PASS,8285526,169597,2918985,1,1,1498569,the story of a terminally ill teenage girl who falls for a boy who likes to attend funerals and their encounters with the ghost of a japanese kamikaze pilot from wwii.,PG-13,TRUE,English,USA,Jason Lew,47,6.8,Gus Van Sant,06 Apr 2011,"Henry Hopper, Mia Wasikowska, Ryô Kase, Schuyler Fisk","Drama, Romance",1 nomination.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0OTk5MjY1NV5BMl5BanBnXkFtZTcwNjkzNjQ4NQ@@._V1_SX300.jpg,11603,NA,1,-2,0
2011,tt1318514,Rise of the Planet of the Apes,notalk,notalk,FAIL,93000000,176760185,482860185,2011FAIL,96319243,183068895,500093845,1,1,1318514,"a substance, designed to help the brain repair itself, gives rise to a super-intelligent chimp who leads an ape uprising.",PG-13,TRUE,"English, Sign Languages",USA,"Rick Jaffa, Amanda Silver, Pierre Boulle (novel)",68,7.6,Rupert Wyatt,05 Aug 2011,"Andy Serkis, Karin Konoval, Terry Notary, Richard Ridings","Action, Drama, Sci-Fi",Nominated for 1 Oscar. Another 12 wins & 24 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyMjUxNTc0Ml5BMl5BanBnXkFtZTcwMjg1ODExNg@@._V1_SX300.jpg,272305,NA,0,5,2
2011,tt1723811,Shame,notalk,notalk,FAIL,6500000,4002293,10781688,2011FAIL,6731990,4145138,11166495,1,1,1723811,"in new york city, brandon's carefully cultivated private life -- which allows him to indulge his sexual addiction -- is disrupted when his sister arrives unannounced for an indefinite stay.",NC-17,TRUE,English,UK,"Steve McQueen, Abi Morgan",72,7.3,Steve McQueen,13 Jan 2012,"Michael Fassbender, Lucy Walters, Mari-Ange Ramirez, James Badge Dale",Drama,Nominated for 1 Golden Globe. Another 27 wins & 53 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3MzM0OTE5MF5BMl5BanBnXkFtZTcwNzI4MDM5Ng@@._V1_SX300.jpg,104579,NA,0,2,-1
2011,tt1541995,Snow Flower and the Secret Fan,ok,ok,PASS,6000000,1348205,11348205,2011PASS,6214145,1396324,11753231,1,1,1541995,a story set in nineteenth-century china and focusing on the life-long friendship between two girls who develop their own secret code as a way to contend with the rigid social norms imposed on women.,PG-13,TRUE,"English, Chinese","China, USA","Angela Workman (screenplay), Ronald Bass (screenplay), Michael Ray (screenplay), Lisa See (novel)",42,6,Wayne Wang,24 Jun 2011,"Russell Wong, Bingbing Li, Archie Kao, Gianna Jun","Drama, History",1 win.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2NzEzNTYzNl5BMl5BanBnXkFtZTcwOTU4MTA3NA@@._V1_SX300.jpg,2414,NA,1,-2,-2
2011,tt1596346,Soul Surfer,ok,ok,PASS,18000000,43853424,47158652,2011PASS,18642434,45418587,48841781,1,1,1596346,teenage surfer bethany hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.,PG,TRUE,English,USA,"Sean McNamara (screenplay), Deborah Schwartz (screenplay), Douglas Schwartz (screenplay), Michael Berk (screenplay), Sean McNamara (screen story), Deborah Schwartz (screen story), Douglas Schwartz (screen story), Michael Berk (screen story), Matt Allen (screen story), Caleb Wilson (screen story), Brad Gann (screen story), Bethany Hamilton (book), Sheryl Berk (book), Rick Bundschuh (book)",53,7.1,Sean McNamara,08 Apr 2011,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Lorraine Nicholson","Biography, Drama, Sport",1 win & 10 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2MDg0OTYyM15BMl5BanBnXkFtZTcwMjg5MjY0NA@@._V1_SX300.jpg,25316,NA,1,-4,-4
2011,tt0999913,Straw Dogs,ok,ok,PASS,25000000,10324441,11253821,2011PASS,25892270,10692928,11655479,1,1,0999913,"l.a. screenwriter david sumner relocates with his wife to her hometown in the deep south. there, while tensions build between them, a brewing conflict with locals becomes a threat to them both.",R,TRUE,English,USA,"Rod Lurie (screenplay), David Zelag Goodman (earlier screenplay), Sam Peckinpah (earlier screenplay), Gordon Williams (novel)",45,5.8,Rod Lurie,16 Sep 2011,"James Marsden, Kate Bosworth, Alexander Skarsgård, James Woods",Thriller,1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5ODQ2NjEzMV5BMl5BanBnXkFtZTcwNjM5NDI5NQ@@._V1_SX300.jpg,22187,NA,1,-6,-8
2011,tt0978764,Sucker Punch,ok-disagree,ok,PASS,75000000,36392502,89758389,2011PASS,77676809,37691379,92961937,1,1,0978764,"a young girl is institutionalized by her abusive stepfather. retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",PG-13,TRUE,"English, German","USA, Canada","Zack Snyder (screenplay), Steve Shibuya (screenplay), Zack Snyder (story)",33,6.1,Zack Snyder,25 Mar 2011,"Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens","Action, Fantasy, Thriller",1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NzMwOTUxM15BMl5BanBnXkFtZTcwMzUzNDQ1NA@@._V1_SX300.jpg,158207,NA,1,-4,-1
2011,tt1650062,Super 8,ok-disagree,ok,PASS,50000000,127004179,260095987,2011PASS,51784539,131537058,269379017,1,1,1650062,"during the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",PG-13,TRUE,English,USA,J.J. Abrams,72,7.1,J.J. Abrams,10 Jun 2011,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee","Mystery, Sci-Fi, Thriller",8 wins & 37 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5NzkxMzQ5MF5BMl5BanBnXkFtZTcwNDYwMTA3NA@@._V1_SX300.jpg,224040,NA,1,-2,-2
2011,tt1675192,Take Shelter,ok,ok,PASS,4750000,1728953,3128953,2011PASS,4919531,1790661,3240628,1,1,1675192,"plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",R,TRUE,English,USA,Jeff Nichols,85,7.5,Jeff Nichols,10 Nov 2011,"Michael Shannon, Jessica Chastain, Tova Stewart, Shea Whigham","Drama, Thriller",33 wins & 19 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BNzgzODA5MTU3MF5BMl5BanBnXkFtZTcwODY4MDEwNg@@._V1_SX300.jpg,49111,NA,1,-1,-1
2011,tt1385826,The Adjustment Bureau,dubious-disagree,dubious,FAIL,50200000,62495645,127793502,2011FAIL,51991677,64726164,132354553,1,1,1385826,the affair between a politician and a ballerina is affected by mysterious forces keeping the lovers apart.,PG-13,TRUE,English,USA,"George Nolfi (screenplay), Philip K. Dick (short story ""Adjustment Team"")",60,7.1,George Nolfi,04 Mar 2011,"Matt Damon, Emily Blunt, Michael Kelly, Anthony Mackie","Fantasy, Romance, Thriller",1 win & 7 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3ODg3MDAxMl5BMl5BanBnXkFtZTcwMjc0MDMzNA@@._V1_SX300.jpg,160323,NA,0,-1,-1
2011,tt0983193,The Adventures of Tintin,notalk,notalk,FAIL,130000000,77591831,373993951,2011FAIL,134639802,80361144,387342089,1,1,0983193,intrepid reporter tintin and captain haddock set off on a treasure hunt for a sunken ship commanded by haddock's ancestor.,PG,TRUE,English,"USA, New Zealand","Steven Moffat (screenplay), Edgar Wright (screenplay), Joe Cornish (screenplay), Hergé (comic book series ""The Adventures of Tintin"")",68,7.4,Steven Spielberg,21 Dec 2011,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost","Animation, Action, Adventure",Nominated for 1 Oscar. Another 13 wins & 34 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@._V1_SX300.jpg,139438,NA,0,2,0
2011,tt1412386,The Best Exotic Marigold Hotel,ok,ok,PASS,10000000,46383639,134729347,2011PASS,10356908,48039108,139537943,1,1,1412386,"british retirees travel to india to take up residence in what they believe is a newly restored hotel. less luxurious than its advertisements, the marigold hotel nevertheless slowly begins to charm in unexpected ways.",PG-13,TRUE,"English, Hindi","UK, USA, United Arab Emirates","Ol Parker (screenplay), Deborah Moggach (novel)",62,7.3,John Madden,25 May 2012,"Judi Dench, Tom Wilkinson, Patrick Pearson, Hugh Dickson","Comedy, Drama",Nominated for 2 Golden Globes. Another 16 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_SX300.jpg,51072,NA,1,4,1
2011,tt1093357,The Darkest Hour,ok,ok,PASS,34800000,21443494,62831715,2011PASS,36042039,22208829,65074228,1,1,1093357,"in moscow, five young people lead the charge against an alien race who have attacked earth via our power supply.",PG-13,TRUE,"English, Russian",USA,"Jon Spaihts (screenplay), Leslie Bohem (story), M.T. Ahern (story), Jon Spaihts (story)",16,4.9,Chris Gorak,25 Dec 2011,"Emile Hirsch, Olivia Thirlby, Max Minghella, Rachael Taylor","Action, Horror, Sci-Fi",N/A,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg1NTIxNTY3NF5BMl5BanBnXkFtZTcwODY2MDMwNw@@._V1_SX300.jpg,40928,NA,1,-1,1
2011,tt1535616,The Divide,ok,ok,PASS,3000000,18000,18000,2011PASS,3107072,18642,18642,1,1,1535616,"survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.",R,TRUE,English,"Germany, USA, Canada","Karl Mueller, Eron Sheean",28,5.8,Xavier Gens,20 Apr 2012,"Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance","Drama, Sci-Fi, Thriller",2 wins & 4 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMjMwNjcxODY5OV5BMl5BanBnXkFtZTcwMDA1OTg4Ng@@._V1_SX300.jpg,24717,NA,1,-3,-2
2011,tt1235170,The Future,ok,ok,PASS,1000000,568662,568662,2011PASS,1035691,588958,588958,1,1,1235170,"when a couple decides to adopt a stray cat their perspective on life changes radically, literally altering the course of time and space and testing their faith in each other and themselves.",R,TRUE,English,"Germany, USA",Miranda July,67,6.1,Miranda July,27 Oct 2011,"Hamish Linklater, Miranda July, David Warshofsky, Isabella Acres","Comedy, Drama, Sci-Fi",3 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5ODQxNTI2M15BMl5BanBnXkFtZTcwMTk3OTQyNQ@@._V1_SX300.jpg,5533,NA,1,2,0
2011,tt1568346,The Girl with the Dragon Tattoo,notalk-disagree,notalk,FAIL,90000000,102515793,233170238,2011FAIL,93212171,106174662,241492267,1,1,1568346,"journalist mikael blomkvist is aided in his search for a woman who has been missing for forty years by lisbeth salander, a young computer hacker.",R,TRUE,English,"USA, Sweden, Norway","Steven Zaillian (screenplay), Stieg Larsson (novel)",71,7.9,David Fincher,20 Dec 2011,"Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsgård","Crime, Drama, Mystery",Won 1 Oscar. Another 14 wins & 33 nominations.,158 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_SX300.jpg,243346,NA,0,-7,-2
2011,tt0990407,The Green Hornet,notalk,notalk,FAIL,110000000,98780042,227983150,2011FAIL,113925987,102305579,236120048,1,1,0990407,"following the death of his father, britt reid, heir to his father's large company, teams up with his late dad's assistant kato to become a masked crime fighting team.",PG-13,TRUE,"English, Mandarin",USA,"Seth Rogen, Evan Goldberg, George W. Trendle (radio series ""The Green Hornet"")",39,5.9,Michel Gondry,14 Jan 2011,"Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson","Action, Comedy, Crime",3 wins & 5 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcwOTMwMDYyMl5BMl5BanBnXkFtZTcwMzAxMjMyNA@@._V1_SX300.jpg,112103,NA,0,-5,-2
2011,tt1540133,The Guard,notalk,notalk,FAIL,6000000,5359774,15944629,2011FAIL,6214145,5551069,16513705,1,1,1540133,an unorthodox irish policeman with a confrontational personality is teamed up with an uptight fbi agent to investigate an international drug-smuggling ring.,R,TRUE,"English, Irish",Ireland,John Michael McDonagh,78,7.3,John Michael McDonagh,07 Jul 2011,"Ronan Collins, Paraic Nialand, John Patrick Beirne, Liam O'Conghaile","Comedy, Crime, Thriller",Nominated for 1 Golden Globe. Another 14 wins & 23 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY2ODkzMDgwM15BMl5BanBnXkFtZTcwMDA1Mjg1OA@@._V1_SX300.jpg,45826,NA,0,-2,-2
2011,tt1007029,The Iron Lady,ok,ok,PASS,14000000,29959436,115592104,2011PASS,14499671,31028712,119717677,1,1,1007029,"an elderly margaret thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to british prime minister, intervene.",PG-13,TRUE,English,"UK, France",Abi Morgan (screenplay),54,6.4,Phyllida Lloyd,13 Jan 2012,"Meryl Streep, Jim Broadbent, Susan Brown, Alice da Cunha","Biography, Drama, History",Won 2 Oscars. Another 13 wins & 22 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BODEzNDUyMDE3NF5BMl5BanBnXkFtZTcwMTgzOTg3Ng@@._V1_SX300.jpg,59325,NA,1,-4,-2
