"","id","year","title","imdbid","rating","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"2763",2408,1991,"&#39;Merci la vie&#39;",102436,3,"tt0102436","movie","Merci La Vie","Merci la vie",0,"1991","\N","117","Drama"
"2764",2455,1991,"Daughters of the Dust",104057,3,"tt0104057","movie","Daughters of the Dust","Daughters of the Dust",0,"1991","\N","113","Drama,History,Romance"
"2765",2491,1991,"An American Tail: Fievel Goes West",101329,3,"tt0101329","movie","An American Tail: Fievel Goes West","An American Tail: Fievel Goes West",0,"1991","\N","75","Adventure,Animation,Family"
"2766",2637,1991,"Don&#39;t Tell Mom the Babysitter&#39;s Dead",101757,3,"tt0101757","movie","Don't Tell Mom the Babysitter's Dead","Don't Tell Mom the Babysitter's Dead",0,"1991","\N","102","Comedy"
"2767",2740,1991,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",103060,3,"tt0103060","movie","Teenage Mutant Ninja Turtles II: The Secret of the Ooze","Teenage Mutant Ninja Turtles II: The Secret of the Ooze",0,"1991","\N","88","Action,Adventure,Comedy"
"2768",2785,1991,"Delirious",101701,1,"tt0101701","movie","Delirious","Delirious",0,"1991","\N","96","Comedy,Fantasy"
"2769",2846,1991,"Night on Earth",102536,3,"tt0102536","movie","Night on Earth","Night on Earth",0,"1991","\N","129","Comedy,Drama"
"2770",2857,1991,"Motorama",104922,1,"tt0104922","movie","Motorama","Motorama",0,"1991","\N","90","Adventure,Comedy,Drama"
"2771",2913,1991,"Critters 3",101627,3,"tt0101627","movie","Critters 3","Critters 3",0,"1991","\N","86","Comedy,Horror,Sci-Fi"
"2772",3036,1991,"Rubin and Ed",102817,0,"tt0102817","movie","Rubin and Ed","Rubin and Ed",0,"1991","\N","82","Comedy,Drama"
"2773",3058,1991,"Object of Beauty, The",102573,3,"tt0102573","movie","The Object of Beauty","The Object of Beauty",0,"1991","\N","103","Comedy,Crime,Drama"
"2774",3251,1991,"Bill &amp; Ted&#39;s Bogus Journey",101452,1,"tt0101452","movie","Bill & Ted's Bogus Journey","Bill & Ted's Bogus Journey",0,"1991","\N","93","Adventure,Comedy,Fantasy"
"2775",3292,1991,"What About Bob?",103241,2,"tt0103241","movie","What About Bob?","What About Bob?",0,"1991","\N","99","Comedy"
"2776",3544,1991,"Hudson Hawk",102070,3,"tt0102070","movie","Hudson Hawk","Hudson Hawk",0,"1991","\N","100","Action,Adventure,Comedy"
"2777",3563,1991,"Hot Shots!",102059,1,"tt0102059","movie","Hot Shots!","Hot Shots!",0,"1991","\N","85","Action,Comedy"
"2778",3592,1991,"Star Trek VI: The Undiscovered Country",102975,2,"tt0102975","movie","Star Trek VI: The Undiscovered Country","Star Trek VI: The Undiscovered Country",0,"1991","\N","110","Action,Adventure,Sci-Fi"
"2779",3595,1991,"Addams Family, The",101272,3,"tt0101272","movie","The Addams Family","The Addams Family",0,"1991","\N","99","Comedy,Fantasy"
"2780",3987,1991,"Rocketeer, The",102803,1,"tt0102803","movie","The Rocketeer","The Rocketeer",0,"1991","\N","108","Action,Adventure,Family"
"2781",4241,1991,"Into The Woods",99851,3,"tt0099851","tvEpisode","Into the Woods","Into the Woods",0,"1991","\N","151","Comedy,Drama,Romance"
"2782",4290,1991,"Last Boy Scout, The",102266,3,"tt0102266","movie","The Last Boy Scout","The Last Boy Scout",0,"1991","\N","105","Action,Comedy,Crime"
"2783",4358,1991,"Neon City",104981,3,"tt0104981","movie","Neon City","Neon City",0,"1991","\N","99","Action,Adventure,Sci-Fi"
"2784",4577,1991,"Life Stinks",102303,0,"tt0102303","movie","Life Stinks","Life Stinks",0,"1991","\N","92","Comedy"
"2785",4631,1991,"Defending Your Life",101698,3,"tt0101698","movie","Defending Your Life","Defending Your Life",0,"1991","\N","112","Comedy,Drama,Fantasy"
"2786",4666,1991,"L.A. Story",102250,3,"tt0102250","movie","L.A. Story","L.A. Story",0,"1991","\N","95","Comedy,Drama,Fantasy"
"2787",4736,1991,"Europa",101829,0,"tt0101829","movie","Europa","Europa",0,"1991","\N","112","Crime,Drama,Thriller"
"2788",4973,1991,"Princess and the Goblin, The",107875,3,"tt0107875","movie","The Princess and the Goblin","The Princess and the Goblin",0,"1991","\N","82","Adventure,Animation,Comedy"
"2789",5133,1991,"Lethal Games",100009,3,"tt0100009","movie","Lethal Games","Lethal Games",0,"1991","\N","83","Action,Thriller"
"2790",5260,1991,"Madonna: Truth or Dare",102370,3,"tt0102370","movie","Madonna: Truth or Dare","Madonna: Truth or Dare",0,"1991","\N","120","Documentary,Music"
"2791",5265,1991,"My Girl",102492,3,"tt0102492","movie","My Girl","My Girl",0,"1991","\N","102","Comedy,Drama,Family"
"2792",5332,1991,"Lovers on the Bridge, The",101318,1,"tt0101318","movie","The Lovers on the Bridge","Les amants du Pont-Neuf",0,"1991","\N","125","Drama,Romance"
"2793",5638,1991,"Boyz n the Hood",101507,2,"tt0101507","movie","Boyz n the Hood","Boyz n the Hood",0,"1991","\N","112","Crime,Drama"
"2794",5639,1991,"Linguini Incident, The",102313,3,"tt0102313","movie","The Linguini Incident","The Linguini Incident",0,"1991","\N","108","Comedy,Crime"
"2795",5814,1991,"Five Heartbeats, The",101891,1,"tt0101891","movie","The Five Heartbeats","The Five Heartbeats",0,"1991","\N","121","Drama,Music"
"2796",5833,1991,"Dick Tracy",99422,1,"tt0099422","movie","Dick Tracy","Dick Tracy",0,"1990","\N","105","Action,Comedy,Crime"
"2797",6028,1991,"Freddy&#39;s Dead: The Final Nightmare",101917,2,"tt0101917","movie","Freddy's Dead: The Final Nightmare","Freddy's Dead: The Final Nightmare",0,"1991","\N","89","Fantasy,Horror"
"2798",6089,1991,"Dragon Ball Z: Cooler&#39;s Revenge",1125254,0,"tt1125254","movie","Dragon Ball Z: Cooler's Revenge","Dragon Ball Z: Tobikkiri no Saikyô tai Saikyô",0,"1991","\N","47","Action,Animation,Sci-Fi"
"2799",6335,1991,"Nekromantik 2",102522,1,"tt0102522","movie","Nekromantik 2","Nekromantik 2",0,"1991","\N","104","Horror"
"2800",6371,1991,"Soapdish",102951,3,"tt0102951","movie","Soapdish","Soapdish",0,"1991","\N","97","Comedy,Romance"
"2801",7146,1991,"Robin Hood",102797,1,"tt0102797","movie","Robin Hood","Robin Hood",0,"1991","\N","104","Action,Adventure,Drama"
"2802",7163,1991,"People Under the Stairs, The",105121,3,"tt0105121","movie","The People Under the Stairs","The People Under the Stairs",0,"1991","\N","102","Comedy,Horror,Mystery"
"2803",7172,1991,"Hachi-gatsu no rapusodi",101991,3,"tt0101991","movie","Rhapsody in August","Hachigatsu no rapusodî",0,"1991","\N","98","Drama"
"2804",7235,1991,"Paprika",98063,3,"tt0098063","movie","Paprika","Paprika",0,"1991","\N","99","Drama"
"2805",7200,1991,"JFK",102138,3,"tt0102138","movie","JFK","JFK",0,"1991","\N","189","Drama,History,Thriller"
"2806",7365,1991,"City Slickers",101587,3,"tt0101587","movie","City Slickers","City Slickers",0,"1991","\N","113","Comedy,Western"
"2807",7609,1991,"Riff-Raff",100491,0,"tt0100491","movie","Riff-Raff","Riff-Raff",0,"1991","\N","95","Comedy,Drama"
"2808",7632,1991,"Frankie and Johnny",101912,1,"tt0101912","movie","Frankie and Johnny","Frankie and Johnny",0,"1991","\N","118","Comedy,Drama,Romance"
"2809",7650,1991,"My Own Private Idaho",102494,1,"tt0102494","movie","My Own Private Idaho","My Own Private Idaho",0,"1991","\N","104","Drama"
"2810",7655,1991,"Oscar",102603,2,"tt0102603","movie","Oscar","Oscar",0,"1991","\N","109","Comedy,Crime"
"2811",7938,1991,"Cape Fear",101540,3,"tt0101540","movie","Cape Fear","Cape Fear",0,"1991","\N","128","Crime,Thriller"
"2812",8062,1991,"Mediterraneo",102426,2,"tt0102426","movie","Mediterraneo","Mediterraneo",0,"1991","\N","96","Comedy,Drama,War"
"2813",9094,1991,"Until the End of the World",101458,3,"tt0101458","movie","Until the End of the World","Bis ans Ende der Welt",0,"1991","\N","158","Action,Drama,Sci-Fi"
"2814",9322,1991,"Samurai Cop",130236,1,"tt0130236","movie","Samurai Cop","Samurai Cop",0,"1991","\N","96","Action,Crime,Thriller"
"2815",9378,1991,"Highlander II",102034,1,"tt0102034","movie","Highlander II: The Quickening","Highlander II: The Quickening",0,"1991","\N","91","Action,Adventure,Fantasy"
"2816",9517,1991,"Deathstalker IV: Match of Titans",99388,1,"tt0099388","movie","Deathstalker IV: Match of Titans","Deathstalker IV: Match of Titans",0,"1991","\N","91","Action,Adventure,Fantasy"
"2817",9533,1991,"Delta Force 3: The Killing Game",101702,0,"tt0101702","movie","Delta Force 3: The Killing Game","Delta Force 3: The Killing Game",0,"1991","\N","97","Action,Adventure,Crime"
"2818",9548,1991,"Kickboxer 2: The Road Back",102202,0,"tt0102202","movie","Kickboxer 2: The Road Back","Kickboxer 2: The Road Back",0,"1991","\N","90","Action,Sport"
"2819",9564,1991,"Double Impact",101764,1,"tt0101764","movie","Double Impact","Double Impact",0,"1991","\N","110","Action,Crime"
"2820",9810,1991,"Manta, Manta",102397,3,"tt0102397","movie","Manta, Manta","Manta, Manta",0,"1991","\N","91","Comedy"
"2821",9847,1991,"Child&#39;s Play 3",103956,2,"tt0103956","movie","Child's Play 3","Child's Play 3",0,"1991","\N","90","Horror,Thriller"
"2822",10117,1991,"Showdown in Little Tokyo",102915,3,"tt0102915","movie","Showdown in Little Tokyo","Showdown in Little Tokyo",0,"1991","\N","79","Action,Comedy,Crime"
"2823",10265,1991,"Commitments, The",101605,3,"tt0101605","movie","The Commitments","The Commitments",0,"1991","\N","118","Comedy,Drama,Music"
"2824",10474,1991,"Eyes of an Angel",101844,0,"tt0101844","movie","Eyes of an Angel","Eyes of an Angel",0,"1991","\N","95","Drama"
"2825",10658,1991,"Drop Dead Fred",101775,3,"tt0101775","movie","Drop Dead Fred","Drop Dead Fred",0,"1991","\N","103","Comedy,Drama,Fantasy"
"2826",10733,1991,"New Jack City",102526,0,"tt0102526","movie","New Jack City","New Jack City",0,"1991","\N","97","Action,Crime,Drama"
"2827",10871,1991,"Backdraft",101393,1,"tt0101393","movie","Backdraft","Backdraft",0,"1991","\N","137","Action,Drama,Mystery"
"2828",10889,1991,"For the Boys",101902,3,"tt0101902","movie","For the Boys","For the Boys",0,"1991","\N","138","Comedy,Drama,Music"
"2829",18,1992,"Reservoir Dogs",105236,0,"tt0105236","movie","Reservoir Dogs","Reservoir Dogs",0,"1992","\N","99","Crime,Thriller"
"2830",98,1992,"Aladdin",103639,0,"tt0103639","movie","Aladdin","Aladdin",0,"1992","\N","90","Adventure,Animation,Comedy"
"2831",296,1992,"Alien 3",103644,0,"tt0103644","movie","Alien³","Alien³",0,"1992","\N","114","Action,Horror,Sci-Fi"
"2832",433,1992,"Home Alone 2: Lost in New York",104431,3,"tt0104431","movie","Home Alone 2: Lost in New York","Home Alone 2: Lost in New York",0,"1992","\N","120","Adventure,Comedy,Crime"
"2833",450,1992,"Glengarry Glen Ross",104348,0,"tt0104348","movie","Glengarry Glen Ross","Glengarry Glen Ross",0,"1992","\N","100","Crime,Drama,Mystery"
"2834",451,1992,"A Few Good Men",104257,1,"tt0104257","movie","A Few Good Men","A Few Good Men",0,"1992","\N","138","Drama,Thriller"
"2835",560,1992,"A League of Their Own",104694,3,"tt0104694","movie","A League of Their Own","A League of Their Own",0,"1992","\N","128","Comedy,Drama,Sport"
"2836",748,1992,"Buffy the Vampire Slayer",103893,3,"tt0103893","movie","Buffy the Vampire Slayer","Buffy the Vampire Slayer",0,"1992","\N","86","Action,Comedy,Fantasy"
"2837",818,1992,"Bob Roberts",103850,1,"tt0103850","movie","Bob Roberts","Bob Roberts",0,"1992","\N","102","Comedy,Drama"
"2838",1025,1992,"Batman Returns",103776,0,"tt0103776","movie","Batman Returns","Batman Returns",0,"1992","\N","126","Action,Crime,Fantasy"
"2839",1345,1992,"Gas Food Lodging",104321,3,"tt0104321","movie","Gas Food Lodging","Gas Food Lodging",0,"1992","\N","101","Drama,Romance"
"2840",1352,1992,"Sister Act",105417,3,"tt0105417","movie","Sister Act","Sister Act",0,"1992","\N","100","Comedy,Family,Music"
"2841",1276,1992,"Army of Darkness",106308,2,"tt0106308","movie","Army of Darkness","Army of Darkness",0,"1992","\N","81","Comedy,Horror"
"2842",1101,1992,"Muppet Christmas Carol, The",104940,3,"tt0104940","movie","The Muppet Christmas Carol","The Muppet Christmas Carol",0,"1992","\N","85","Comedy,Drama,Family"
"2843",1126,1992,"Mighty Ducks, The",104868,1,"tt0104868","movie","The Mighty Ducks","The Mighty Ducks",0,"1992","\N","104","Comedy,Drama,Family"
"2844",1157,1992,"FernGully: The Last Rainforest",104254,3,"tt0104254","movie","FernGully: The Last Rainforest","FernGully: The Last Rainforest",0,"1992","\N","76","Adventure,Animation,Family"
"2845",1836,1992,"Toys",105629,3,"tt0105629","movie","Toys","Toys",0,"1992","\N","118","Adventure,Comedy,Drama"
"2846",1867,1992,"Full Contact",105851,1,"tt0105851","movie","Full Contact","Hap do Ko Fei",0,"1992","\N","99","Action,Crime,Thriller"
"2847",1869,1992,"Death Becomes Her",104070,3,"tt0104070","movie","Death Becomes Her","Death Becomes Her",0,"1992","\N","104","Comedy,Fantasy,Horror"
"2848",1877,1992,"Orlando",107756,2,"tt0107756","movie","Orlando","Orlando",0,"1992","\N","94","Biography,Drama,Fantasy"
"2849",1886,1992,"El Mariachi",104815,0,"tt0104815","movie","El Mariachi","El mariachi",0,"1992","\N","81","Action,Crime,Thriller"
"2850",1895,1992,"My Cousin Vinny",104952,1,"tt0104952","movie","My Cousin Vinny","My Cousin Vinny",0,"1992","\N","120","Comedy,Crime"
"2851",2128,1992,"Enchanted April",101811,3,"tt0101811","movie","Enchanted April","Enchanted April",0,"1991","\N","95","Drama"
"2852",2349,1992,"Passion Fish",105107,3,"tt0105107","movie","Passion Fish","Passion Fish",0,"1992","\N","135","Drama"
"2853",2415,1992,"Howards End",104454,3,"tt0104454","movie","Howards End","Howards End",0,"1992","\N","142","Drama,Romance"
"2854",2432,1992,"Twin Peaks: Fire Walk With Me",105665,3,"tt0105665","movie","Twin Peaks: Fire Walk with Me","Twin Peaks: Fire Walk with Me",0,"1992","\N","134","Drama,Horror,Mystery"
"2855",2457,1992,"Sarafina!",105316,3,"tt0105316","movie","Sarafina!","Sarafina!",0,"1992","\N","117","Drama,Musical"
"2856",2466,1992,"Leaving Normal",104697,3,"tt0104697","movie","Leaving Normal","Leaving Normal",0,"1992","\N","110","Comedy,Drama"
"2857",2504,1992,"Single White Female",105414,3,"tt0105414","movie","Single White Female","Single White Female",0,"1992","\N","107","Drama,Thriller"
"2858",2506,1992,"This is My Life",105577,3,"tt0105577","movie","This Is My Life","This Is My Life",0,"1992","\N","105","Drama"
"2859",2628,1992,"Newsies",104990,1,"tt0104990","movie","Newsies","Newsies",0,"1992","\N","121","Drama,Family,History"
"2860",2709,1992,"Straight Talk",105481,3,"tt0105481","movie","Straight Talk","Straight Talk",0,"1992","\N","91","Comedy,Drama,Romance"
"2861",3141,1992,"Crying Game, The",104036,2,"tt0104036","movie","The Crying Game","The Crying Game",0,"1992","\N","112","Crime,Drama,Romance"
"2862",3414,1992,"Porco Rosso (Kurenai no Buta)",104652,1,"tt0104652","movie","Porco Rosso","Kurenai no buta",0,"1992","\N","94","Adventure,Animation,Comedy"
"2863",3556,1992,"King of Beggars",100963,2,"tt0100963","movie","King of Beggars","Mo jong yuen So Hak Yee",0,"1992","\N","101","Action,Comedy,Drama"
"2864",3636,1992,"Player, The",105151,3,"tt0105151","movie","The Player","The Player",0,"1992","\N","124","Comedy,Crime,Drama"
"2865",3787,1992,"Scent of a Woman",105323,1,"tt0105323","movie","Scent of a Woman","Scent of a Woman",0,"1992","\N","156","Drama"
"2866",3937,1992,"Baraka",103767,0,"tt0103767","movie","Baraka","Baraka",0,"1992","\N","96","Documentary"
"2867",4141,1992,"Dead Alive",103873,3,"tt0103873","movie","Dead Alive","Braindead",0,"1992","\N","104","Comedy,Fantasy,Horror"
"2868",4391,1992,"Malcolm X",104797,3,"tt0104797","movie","Malcolm X","Malcolm X",0,"1992","\N","202","Biography,Drama,History"
"2869",4731,1992,"Wayne&#39;s World",105793,1,"tt0105793","movie","Wayne's World","Wayne's World",0,"1992","\N","94","Comedy,Music"
"2870",4779,1992,"Stop! Or My Mom Will Shoot",105477,2,"tt0105477","movie","Stop! Or My Mom Will Shoot","Stop! Or My Mom Will Shoot",0,"1992","\N","87","Action,Comedy"
"2871",4782,1992,"Chaplin",103939,1,"tt0103939","movie","Chaplin","Chaplin",0,"1992","\N","143","Biography,Comedy,Drama"
"2872",4839,1992,"Cutting Edge, The",104040,3,"tt0104040","movie","The Cutting Edge","The Cutting Edge",0,"1992","\N","101","Comedy,Drama,Romance"
"2873",4837,1992,"Ladybugs",104670,3,"tt0104670","movie","Ladybugs","Ladybugs",0,"1992","\N","90","Comedy,Sport"
"2874",4838,1992,"Como agua para chocolate",103994,3,"tt0103994","movie","Like Water for Chocolate","Como agua para chocolate",0,"1992","\N","105","Drama,Romance"
"2875",4903,1992,"Husbands and Wives",104466,3,"tt0104466","movie","Husbands and Wives","Husbands and Wives",0,"1992","\N","108","Comedy,Drama,Romance"
"2876",4940,1992,"Basic Instinct",103772,1,"tt0103772","movie","Basic Instinct","Basic Instinct",0,"1992","\N","127","Drama,Mystery,Thriller"
"2877",4947,1992,"Dracula",103874,3,"tt0103874","movie","Dracula","Bram Stoker's Dracula",0,"1992","\N","128","Drama,Fantasy,Horror"
"2878",4952,1992,"Damage",104237,3,"tt0104237","movie","Damage","Damage",0,"1992","\N","111","Drama,Romance"
"2879",4999,1992,"Hero",104412,1,"tt0104412","movie","Hero","Hero",0,"1992","\N","119","Comedy,Drama,Romance"
"2880",5005,1992,"Candyman",103919,3,"tt0103919","movie","Candyman","Candyman",0,"1992","\N","99","Horror,Thriller"
"2881",5241,1992,"Lawnmower Man, The",104692,1,"tt0104692","movie","The Lawnmower Man","The Lawnmower Man",0,"1992","\N","108","Horror,Sci-Fi"
"2882",5318,1992,"Boomerang",103859,3,"tt0103859","movie","Boomerang","Boomerang",0,"1992","\N","117","Comedy,Drama,Romance"
"2883",5425,1992,"Un Coeur en Hiver",105682,3,"tt0105682","movie","A Heart in Winter","Un coeur en hiver",0,"1992","\N","105","Drama,Music,Romance"
"2884",5533,1992,"Bikini Carwash Company, The",103812,3,"tt0103812","movie","The Bikini Carwash Company","The Bikini Carwash Company",0,"1992","\N","87","Comedy"
"2885",5593,1992,"Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo",1517470,0,"tt1517470","video","Dragon Ball Z: Gather Together! Goku's World","Doragon bôru Z: Atsumare! Gokû Wârudo",0,"1992","\N","30","Action,Adventure,Animation"
"2886",5654,1992,"Sneakers",105435,1,"tt0105435","movie","Sneakers","Sneakers",0,"1992","\N","126","Comedy,Crime,Drama"
"2887",6090,1992,"Dragon Ball Z: The Return of Cooler",142237,0,"tt0142237","movie","Dragon Ball Z: The Return of Cooler","Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi",0,"1992","\N","45","Action,Animation,Fantasy"
"2888",6123,1992,"A River Runs Through It",105265,2,"tt0105265","movie","A River Runs Through It","A River Runs Through It",0,"1992","\N","123","Drama"
"2889",6317,1992,"Singles",105415,2,"tt0105415","movie","Singles","Singles",0,"1992","\N","99","Comedy,Drama,Music"
"2890",6397,1992,"Hellraiser III: Hell on Earth",104409,3,"tt0104409","movie","Hellraiser III: Hell on Earth","Hellraiser III: Hell on Earth",0,"1992","\N","97","Horror"
"2891",6702,1992,"Peter&#39;s Friends",105130,3,"tt0105130","movie","Peter's Friends","Peter's Friends",0,"1992","\N","101","Comedy,Drama,Romance"
"2892",6862,1992,"Dragon Inn",105859,3,"tt0105859","movie","Dragon Inn","San lung moon hak chan",0,"1992","\N","88","Action,Thriller"
"2893",7006,1992,"Unforgiven",105695,3,"tt0105695","movie","Unforgiven","Unforgiven",0,"1992","\N","130","Drama,Western"
