...1,id,year,imdbid,rating,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Documentary,Short,Animation,Sport,Action,Comedy,Romance,NA,Western,Music,History,Horror,Family,Fantasy,Drama,Crime,Adventure,Biography,Mystery,Sci-Fi,War,Thriller,Musical,Film-Noir,Adult,Talk-Show,News,binary
2781,4241,1991,99851,3,tt0099851,tvEpisode,Into the Woods,Into the Woods,0,1991,\N,151,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2782,4290,1991,102266,3,tt0102266,movie,The Last Boy Scout,The Last Boy Scout,0,1991,\N,105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1
2783,4358,1991,104981,3,tt0104981,movie,Neon City,Neon City,0,1991,\N,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1
2784,4577,1991,102303,0,tt0102303,movie,Life Stinks,Life Stinks,0,1991,\N,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2785,4631,1991,101698,3,tt0101698,movie,Defending Your Life,Defending Your Life,0,1991,\N,112,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2786,4666,1991,102250,3,tt0102250,movie,L.A. Story,L.A. Story,0,1991,\N,95,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2787,4736,1991,101829,0,tt0101829,movie,Europa,Europa,0,1991,\N,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,NA,NA,0
2788,4973,1991,107875,3,tt0107875,movie,The Princess and the Goblin,The Princess and the Goblin,0,1991,\N,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
2789,5133,1991,100009,3,tt0100009,movie,Lethal Games,Lethal Games,0,1991,\N,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
2790,5260,1991,102370,3,tt0102370,movie,Madonna: Truth or Dare,Madonna: Truth or Dare,0,1991,\N,120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2791,5265,1991,102492,3,tt0102492,movie,My Girl,My Girl,0,1991,\N,102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2792,5332,1991,101318,1,tt0101318,movie,The Lovers on the Bridge,Les amants du Pont-Neuf,0,1991,\N,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2793,5638,1991,101507,2,tt0101507,movie,Boyz n the Hood,Boyz n the Hood,0,1991,\N,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2794,5639,1991,102313,3,tt0102313,movie,The Linguini Incident,The Linguini Incident,0,1991,\N,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1
2795,5814,1991,101891,1,tt0101891,movie,The Five Heartbeats,The Five Heartbeats,0,1991,\N,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2796,5833,1991,99422,1,tt0099422,movie,Dick Tracy,Dick Tracy,0,1990,\N,105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2797,6028,1991,101917,2,tt0101917,movie,Freddy's Dead: The Final Nightmare,Freddy's Dead: The Final Nightmare,0,1991,\N,89,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2798,6089,1991,1125254,0,tt1125254,movie,Dragon Ball Z: Cooler's Revenge,Dragon Ball Z: Tobikkiri no Saikyô tai Saikyô,0,1991,\N,47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0
2799,6335,1991,102522,1,tt0102522,movie,Nekromantik 2,Nekromantik 2,0,1991,\N,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2800,6371,1991,102951,3,tt0102951,movie,Soapdish,Soapdish,0,1991,\N,97,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2801,7146,1991,102797,1,tt0102797,movie,Robin Hood,Robin Hood,0,1991,\N,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2802,7163,1991,105121,3,tt0105121,movie,The People Under the Stairs,The People Under the Stairs,0,1991,\N,102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1
2803,7172,1991,101991,3,tt0101991,movie,Rhapsody in August,Hachigatsu no rapusodî,0,1991,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2804,7235,1991,98063,3,tt0098063,movie,Paprika,Paprika,0,1991,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2805,7200,1991,102138,3,tt0102138,movie,JFK,JFK,0,1991,\N,189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
2806,7365,1991,101587,3,tt0101587,movie,City Slickers,City Slickers,0,1991,\N,113,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2807,7609,1991,100491,0,tt0100491,movie,Riff-Raff,Riff-Raff,0,1991,\N,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2808,7632,1991,101912,1,tt0101912,movie,Frankie and Johnny,Frankie and Johnny,0,1991,\N,118,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2809,7650,1991,102494,1,tt0102494,movie,My Own Private Idaho,My Own Private Idaho,0,1991,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2810,7655,1991,102603,2,tt0102603,movie,Oscar,Oscar,0,1991,\N,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2811,7938,1991,101540,3,tt0101540,movie,Cape Fear,Cape Fear,0,1991,\N,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,1
2812,8062,1991,102426,2,tt0102426,movie,Mediterraneo,Mediterraneo,0,1991,\N,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,0
2813,9094,1991,101458,3,tt0101458,movie,Until the End of the World,Bis ans Ende der Welt,0,1991,\N,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1
2814,9322,1991,130236,1,tt0130236,movie,Samurai Cop,Samurai Cop,0,1991,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
2815,9378,1991,102034,1,tt0102034,movie,Highlander II: The Quickening,Highlander II: The Quickening,0,1991,\N,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2816,9517,1991,99388,1,tt0099388,movie,Deathstalker IV: Match of Titans,Deathstalker IV: Match of Titans,0,1991,\N,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2817,9533,1991,101702,0,tt0101702,movie,Delta Force 3: The Killing Game,Delta Force 3: The Killing Game,0,1991,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0
2818,9548,1991,102202,0,tt0102202,movie,Kickboxer 2: The Road Back,Kickboxer 2: The Road Back,0,1991,\N,90,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2819,9564,1991,101764,1,tt0101764,movie,Double Impact,Double Impact,0,1991,\N,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2820,9810,1991,102397,3,tt0102397,movie,"Manta, Manta","Manta, Manta",0,1991,\N,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2821,9847,1991,103956,2,tt0103956,movie,Child's Play 3,Child's Play 3,0,1991,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0
2822,10117,1991,102915,3,tt0102915,movie,Showdown in Little Tokyo,Showdown in Little Tokyo,0,1991,\N,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1
2823,10265,1991,101605,3,tt0101605,movie,The Commitments,The Commitments,0,1991,\N,118,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2824,10474,1991,101844,0,tt0101844,movie,Eyes of an Angel,Eyes of an Angel,0,1991,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2825,10658,1991,101775,3,tt0101775,movie,Drop Dead Fred,Drop Dead Fred,0,1991,\N,103,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2826,10733,1991,102526,0,tt0102526,movie,New Jack City,New Jack City,0,1991,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2827,10871,1991,101393,1,tt0101393,movie,Backdraft,Backdraft,0,1991,\N,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0
2828,10889,1991,101902,3,tt0101902,movie,For the Boys,For the Boys,0,1991,\N,138,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2829,18,1992,105236,0,tt0105236,movie,Reservoir Dogs,Reservoir Dogs,0,1992,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
2830,98,1992,103639,0,tt0103639,movie,Aladdin,Aladdin,0,1992,\N,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2831,296,1992,103644,0,tt0103644,movie,Alien³,Alien³,0,1992,\N,114,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0
2832,433,1992,104431,3,tt0104431,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,0,1992,\N,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,1
2833,450,1992,104348,0,tt0104348,movie,Glengarry Glen Ross,Glengarry Glen Ross,0,1992,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,NA,NA,0
2834,451,1992,104257,1,tt0104257,movie,A Few Good Men,A Few Good Men,0,1992,\N,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,0
2835,560,1992,104694,3,tt0104694,movie,A League of Their Own,A League of Their Own,0,1992,\N,128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2836,748,1992,103893,3,tt0103893,movie,Buffy the Vampire Slayer,Buffy the Vampire Slayer,0,1992,\N,86,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2837,818,1992,103850,1,tt0103850,movie,Bob Roberts,Bob Roberts,0,1992,\N,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2838,1025,1992,103776,0,tt0103776,movie,Batman Returns,Batman Returns,0,1992,\N,126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2839,1345,1992,104321,3,tt0104321,movie,Gas Food Lodging,Gas Food Lodging,0,1992,\N,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2840,1352,1992,105417,3,tt0105417,movie,Sister Act,Sister Act,0,1992,\N,100,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2841,1276,1992,106308,2,tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2842,1101,1992,104940,3,tt0104940,movie,The Muppet Christmas Carol,The Muppet Christmas Carol,0,1992,\N,85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2843,1126,1992,104868,1,tt0104868,movie,The Mighty Ducks,The Mighty Ducks,0,1992,\N,104,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2844,1157,1992,104254,3,tt0104254,movie,FernGully: The Last Rainforest,FernGully: The Last Rainforest,0,1992,\N,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
2845,1836,1992,105629,3,tt0105629,movie,Toys,Toys,0,1992,\N,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,1
2846,1867,1992,105851,1,tt0105851,movie,Full Contact,Hap do Ko Fei,0,1992,\N,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
2847,1869,1992,104070,3,tt0104070,movie,Death Becomes Her,Death Becomes Her,0,1992,\N,104,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2848,1877,1992,107756,2,tt0107756,movie,Orlando,Orlando,0,1992,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
2849,1886,1992,104815,0,tt0104815,movie,El Mariachi,El mariachi,0,1992,\N,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
2850,1895,1992,104952,1,tt0104952,movie,My Cousin Vinny,My Cousin Vinny,0,1992,\N,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2851,2128,1992,101811,3,tt0101811,movie,Enchanted April,Enchanted April,0,1991,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2852,2349,1992,105107,3,tt0105107,movie,Passion Fish,Passion Fish,0,1992,\N,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2853,2415,1992,104454,3,tt0104454,movie,Howards End,Howards End,0,1992,\N,142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2854,2432,1992,105665,3,tt0105665,movie,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,0,1992,\N,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,1
2855,2457,1992,105316,3,tt0105316,movie,Sarafina!,Sarafina!,0,1992,\N,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1
2856,2466,1992,104697,3,tt0104697,movie,Leaving Normal,Leaving Normal,0,1992,\N,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2857,2504,1992,105414,3,tt0105414,movie,Single White Female,Single White Female,0,1992,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
2858,2506,1992,105577,3,tt0105577,movie,This Is My Life,This Is My Life,0,1992,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2859,2628,1992,104990,1,tt0104990,movie,Newsies,Newsies,0,1992,\N,121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2860,2709,1992,105481,3,tt0105481,movie,Straight Talk,Straight Talk,0,1992,\N,91,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2861,3141,1992,104036,2,tt0104036,movie,The Crying Game,The Crying Game,0,1992,\N,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2862,3414,1992,104652,1,tt0104652,movie,Porco Rosso,Kurenai no buta,0,1992,\N,94,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2863,3556,1992,100963,2,tt0100963,movie,King of Beggars,Mo jong yuen So Hak Yee,0,1992,\N,101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2864,3636,1992,105151,3,tt0105151,movie,The Player,The Player,0,1992,\N,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1
2865,3787,1992,105323,1,tt0105323,movie,Scent of a Woman,Scent of a Woman,0,1992,\N,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2866,3937,1992,103767,0,tt0103767,movie,Baraka,Baraka,0,1992,\N,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2867,4141,1992,103873,3,tt0103873,movie,Dead Alive,Braindead,0,1992,\N,104,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2868,4391,1992,104797,3,tt0104797,movie,Malcolm X,Malcolm X,0,1992,\N,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1
2869,4731,1992,105793,1,tt0105793,movie,Wayne's World,Wayne's World,0,1992,\N,94,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2870,4779,1992,105477,2,tt0105477,movie,Stop! Or My Mom Will Shoot,Stop! Or My Mom Will Shoot,0,1992,\N,87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2871,4782,1992,103939,1,tt0103939,movie,Chaplin,Chaplin,0,1992,\N,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0
2872,4839,1992,104040,3,tt0104040,movie,The Cutting Edge,The Cutting Edge,0,1992,\N,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2873,4837,1992,104670,3,tt0104670,movie,Ladybugs,Ladybugs,0,1992,\N,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2874,4838,1992,103994,3,tt0103994,movie,Like Water for Chocolate,Como agua para chocolate,0,1992,\N,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2875,4903,1992,104466,3,tt0104466,movie,Husbands and Wives,Husbands and Wives,0,1992,\N,108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2876,4940,1992,103772,1,tt0103772,movie,Basic Instinct,Basic Instinct,0,1992,\N,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,NA,NA,0
2877,4947,1992,103874,3,tt0103874,movie,Dracula,Bram Stoker's Dracula,0,1992,\N,128,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2878,4952,1992,104237,3,tt0104237,movie,Damage,Damage,0,1992,\N,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2879,4999,1992,104412,1,tt0104412,movie,Hero,Hero,0,1992,\N,119,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2880,5005,1992,103919,3,tt0103919,movie,Candyman,Candyman,0,1992,\N,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
2881,5241,1992,104692,1,tt0104692,movie,The Lawnmower Man,The Lawnmower Man,0,1992,\N,108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0
2882,5318,1992,103859,3,tt0103859,movie,Boomerang,Boomerang,0,1992,\N,117,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2883,5425,1992,105682,3,tt0105682,movie,A Heart in Winter,Un coeur en hiver,0,1992,\N,105,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2884,5533,1992,103812,3,tt0103812,movie,The Bikini Carwash Company,The Bikini Carwash Company,0,1992,\N,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2885,5593,1992,1517470,0,tt1517470,video,Dragon Ball Z: Gather Together! Goku's World,Doragon bôru Z: Atsumare! Gokû Wârudo,0,1992,\N,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2886,5654,1992,105435,1,tt0105435,movie,Sneakers,Sneakers,0,1992,\N,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2887,6090,1992,142237,0,tt0142237,movie,Dragon Ball Z: The Return of Cooler,Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi,0,1992,\N,45,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2888,6123,1992,105265,2,tt0105265,movie,A River Runs Through It,A River Runs Through It,0,1992,\N,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2889,6317,1992,105415,2,tt0105415,movie,Singles,Singles,0,1992,\N,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2890,6397,1992,104409,3,tt0104409,movie,Hellraiser III: Hell on Earth,Hellraiser III: Hell on Earth,0,1992,\N,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2891,6702,1992,105130,3,tt0105130,movie,Peter's Friends,Peter's Friends,0,1992,\N,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2892,6862,1992,105859,3,tt0105859,movie,Dragon Inn,San lung moon hak chan,0,1992,\N,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,1
2893,7006,1992,105695,3,tt0105695,movie,Unforgiven,Unforgiven,0,1992,\N,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1
2894,7601,1992,104298,1,tt0104298,movie,Freddie as F.R.O.7.,Freddie as F.R.O.7.,0,1992,\N,91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2895,7031,1992,104691,2,tt0104691,movie,The Last of the Mohicans,The Last of the Mohicans,0,1992,\N,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0
2896,7179,1992,105459,0,tt0105459,movie,Split Second,Split Second,0,1992,\N,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0
2897,7191,1992,105616,3,tt0105616,movie,Tom and Jerry: The Movie,Tom and Jerry: The Movie,0,1992,\N,84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,1
2898,7245,1992,104684,0,tt0104684,movie,Hard Boiled,Lat sau san taam,0,1992,\N,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0
2899,7640,1992,104452,1,tt0104452,movie,HouseSitter,Housesitter,0,1992,\N,102,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2900,8287,1992,104779,3,tt0104779,movie,Bitter Moon,Bitter Moon,0,1992,\N,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
2901,8393,1992,101628,1,tt0101628,movie,Critters 4,Critters 4,0,1992,\N,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0
2902,8583,1992,104695,2,tt0104695,movie,Leap of Faith,Leap of Faith,0,1992,\N,108,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2903,8622,1992,104187,1,tt0104187,movie,Encino Man,Encino Man,0,1992,\N,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2904,8991,1992,103855,2,tt0103855,movie,The Bodyguard,The Bodyguard,0,1992,\N,129,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2905,9000,1992,104575,1,tt0104575,movie,Just Another Girl on the I.R.T.,Just Another Girl on the I.R.T.,0,1992,\N,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0
2906,9922,1992,104389,3,tt0104389,movie,The Hand That Rocks the Cradle,The Hand That Rocks the Cradle,0,1992,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,1
